지점,지점명,일시,기온(°C),일조(hr),일사(MJ/m2)
140,군산,2021-01-18 2:00,-0.6,,
140,군산,2021-01-18 3:00,-1.6,,
140,군산,2021-01-18 4:00,-1.3,,
140,군산,2021-01-18 5:00,-1.4,,
140,군산,2021-01-18 6:00,-1.4,,
140,군산,2021-01-18 7:00,-1.3,,
140,군산,2021-01-18 8:00,-1.3,0,
140,군산,2021-01-18 9:00,-1,0,
140,군산,2021-01-18 10:00,-0.6,0,
140,군산,2021-01-18 11:00,1.3,0.8,
140,군산,2021-01-18 12:00,3.6,0.9,
140,군산,2021-01-18 13:00,5.7,1,
140,군산,2021-01-18 14:00,5.6,1,
140,군산,2021-01-18 15:00,5.9,0.7,
140,군산,2021-01-18 16:00,3.9,1,
140,군산,2021-01-18 17:00,0.8,0.1,
140,군산,2021-01-18 18:00,0.4,0.2,
140,군산,2021-01-18 19:00,-0.2,,
140,군산,2021-01-18 20:00,-0.6,,
140,군산,2021-01-18 21:00,-1.3,,
140,군산,2021-01-18 22:00,-1.9,,
140,군산,2021-01-18 23:00,-2.2,,
140,군산,2021-01-19 0:00,-2.7,,
140,군산,2021-01-19 1:00,-3.7,,
140,군산,2021-01-19 2:00,-4.6,,
140,군산,2021-01-19 3:00,-5.4,,
140,군산,2021-01-19 4:00,-6.6,,
140,군산,2021-01-19 5:00,-7.4,,
140,군산,2021-01-19 6:00,-8,,
140,군산,2021-01-19 7:00,-8.5,,
140,군산,2021-01-19 8:00,-8.9,0,
140,군산,2021-01-19 9:00,-7.5,0.9,
140,군산,2021-01-19 10:00,-6,1,
140,군산,2021-01-19 11:00,-4,1,
140,군산,2021-01-19 12:00,-3,1,
140,군산,2021-01-19 13:00,-1.7,1,
140,군산,2021-01-19 14:00,-1,1,
140,군산,2021-01-19 15:00,-0.3,1,
140,군산,2021-01-19 16:00,0.3,1,
140,군산,2021-01-19 17:00,-0.6,1,
140,군산,2021-01-19 18:00,-1.8,0.5,
140,군산,2021-01-19 19:00,-3.1,,
140,군산,2021-01-19 20:00,-4,,
140,군산,2021-01-19 21:00,-4,,
140,군산,2021-01-19 22:00,-3.4,,
140,군산,2021-01-19 23:00,-2.6,,
140,군산,2021-01-20 0:00,-4.5,,
140,군산,2021-01-20 1:00,-4.5,,
140,군산,2021-01-20 2:00,-5,,
140,군산,2021-01-20 3:00,-4.9,,
140,군산,2021-01-20 4:00,-5.4,,
140,군산,2021-01-20 5:00,-3.9,,
140,군산,2021-01-20 6:00,-4.3,,
140,군산,2021-01-20 7:00,-4.3,,
140,군산,2021-01-20 8:00,-5.6,0,
140,군산,2021-01-20 9:00,-3.6,0.9,
140,군산,2021-01-20 10:00,-1.6,1,
140,군산,2021-01-20 11:00,1.3,1,
140,군산,2021-01-20 12:00,4.7,1,
140,군산,2021-01-20 13:00,7.1,1,
140,군산,2021-01-20 14:00,8.1,1,
140,군산,2021-01-20 15:00,9.5,1,
140,군산,2021-01-20 16:00,9.8,1,
140,군산,2021-01-20 17:00,8.5,1,
140,군산,2021-01-20 18:00,6.3,0.5,
140,군산,2021-01-20 19:00,4.9,,
140,군산,2021-01-20 20:00,3.6,,
140,군산,2021-01-20 21:00,2.6,,
140,군산,2021-01-20 22:00,2.4,,
140,군산,2021-01-20 23:00,2.6,,
140,군산,2021-01-21 0:00,2.7,,
140,군산,2021-01-21 1:00,3,,
140,군산,2021-01-21 2:00,2.9,,
140,군산,2021-01-21 3:00,2.7,,
140,군산,2021-01-21 4:00,2.9,,
140,군산,2021-01-21 5:00,2.3,,
140,군산,2021-01-21 6:00,2.5,,
140,군산,2021-01-21 7:00,2.4,,
140,군산,2021-01-21 8:00,2,0,
140,군산,2021-01-21 9:00,3.6,0.2,
140,군산,2021-01-21 10:00,6.6,0.9,
140,군산,2021-01-21 11:00,7.8,0.4,
140,군산,2021-01-21 12:00,8.6,0,
140,군산,2021-01-21 13:00,8.7,0,
140,군산,2021-01-21 14:00,8.5,0,
140,군산,2021-01-21 15:00,8.4,0,
140,군산,2021-01-21 16:00,8.5,0,
140,군산,2021-01-21 17:00,7.2,0,
140,군산,2021-01-21 18:00,6.5,0,
140,군산,2021-01-21 19:00,7.4,,
140,군산,2021-01-21 20:00,6.7,,
140,군산,2021-01-21 21:00,7.5,,
140,군산,2021-01-21 22:00,7,,
140,군산,2021-01-21 23:00,7.9,,
140,군산,2021-01-22 0:00,7,,
140,군산,2021-01-22 1:00,7,,
140,군산,2021-01-22 2:00,7,,
140,군산,2021-01-22 3:00,6.6,,
140,군산,2021-01-22 4:00,6.8,,
140,군산,2021-01-22 5:00,6.7,,
140,군산,2021-01-22 6:00,6.4,,
140,군산,2021-01-22 7:00,6.6,,
140,군산,2021-01-22 8:00,6.5,0,
140,군산,2021-01-22 9:00,6.9,0,
140,군산,2021-01-22 10:00,8.1,0.1,
140,군산,2021-01-22 11:00,9.4,0.7,
140,군산,2021-01-22 12:00,11,0.5,
140,군산,2021-01-22 13:00,7.6,0.8,
140,군산,2021-01-22 14:00,7.8,0.1,
140,군산,2021-01-22 15:00,8.1,0,
140,군산,2021-01-22 16:00,9.2,0,
140,군산,2021-01-22 17:00,8.2,0,
140,군산,2021-01-22 18:00,7,0,
140,군산,2021-01-22 19:00,8.8,,
140,군산,2021-01-22 20:00,8,,
140,군산,2021-01-22 21:00,7.2,,
140,군산,2021-01-22 22:00,6.6,,
140,군산,2021-01-22 23:00,6.6,,
140,군산,2021-01-23 0:00,6.2,,
140,군산,2021-01-23 1:00,6.7,,
140,군산,2021-01-23 2:00,7.4,,
140,군산,2021-01-23 3:00,7.4,,
140,군산,2021-01-23 4:00,7.1,,
140,군산,2021-01-23 5:00,6.8,,
140,군산,2021-01-23 6:00,6.5,,
140,군산,2021-01-23 7:00,7,,
140,군산,2021-01-23 8:00,7.5,0,
140,군산,2021-01-23 9:00,8,0,
140,군산,2021-01-23 10:00,8.8,0,
140,군산,2021-01-23 11:00,9.7,0,
140,군산,2021-01-23 12:00,11.1,0,
140,군산,2021-01-23 13:00,11.4,0,
140,군산,2021-01-23 14:00,12.4,0,
140,군산,2021-01-23 15:00,12.6,0,
140,군산,2021-01-23 16:00,12.3,0,
140,군산,2021-01-23 17:00,11.8,0,
140,군산,2021-01-23 18:00,11.4,0,
140,군산,2021-01-23 19:00,11,,
140,군산,2021-01-23 20:00,10.6,,
140,군산,2021-01-23 21:00,9.9,,
140,군산,2021-01-23 22:00,9.5,,
140,군산,2021-01-23 23:00,9.2,,
140,군산,2021-01-24 0:00,8.9,,
140,군산,2021-01-24 1:00,8.7,,
140,군산,2021-01-24 2:00,8.3,,
140,군산,2021-01-24 3:00,7.7,,
140,군산,2021-01-24 4:00,7,,
140,군산,2021-01-24 5:00,5.6,,
140,군산,2021-01-24 6:00,5,,
140,군산,2021-01-24 7:00,5.1,,
140,군산,2021-01-24 8:00,5.5,0,
140,군산,2021-01-24 9:00,6.5,0.9,
140,군산,2021-01-24 10:00,8.2,1,
140,군산,2021-01-24 11:00,10,1,
140,군산,2021-01-24 12:00,11.4,1,
140,군산,2021-01-24 13:00,12.3,1,
140,군산,2021-01-24 14:00,12.9,1,
140,군산,2021-01-24 15:00,13.3,1,
140,군산,2021-01-24 16:00,12.8,1,
140,군산,2021-01-24 17:00,12.6,1,
140,군산,2021-01-24 18:00,7.2,0.1,
140,군산,2021-01-24 19:00,7,,
140,군산,2021-01-24 20:00,8,,
140,군산,2021-01-24 21:00,9.6,,
140,군산,2021-01-24 22:00,8.3,,
140,군산,2021-01-24 23:00,6.9,,
140,군산,2021-01-25 0:00,7.5,,
140,군산,2021-01-25 1:00,5,,
140,군산,2021-01-25 2:00,4.8,,
140,군산,2021-01-25 3:00,6.2,,
140,군산,2021-01-25 4:00,5.5,,
140,군산,2021-01-25 5:00,6.3,,
140,군산,2021-01-25 6:00,6,,
140,군산,2021-01-25 7:00,5.6,,
140,군산,2021-01-25 8:00,5.5,0,
140,군산,2021-01-25 9:00,6.8,0.6,
140,군산,2021-01-25 10:00,7.9,1,
140,군산,2021-01-25 11:00,10.1,1,
140,군산,2021-01-25 12:00,11.1,0.6,
140,군산,2021-01-25 13:00,11.7,0.9,
140,군산,2021-01-25 14:00,12.6,1,
140,군산,2021-01-25 15:00,10.6,1,
140,군산,2021-01-25 16:00,10.2,1,
140,군산,2021-01-25 17:00,8.6,0.6,
140,군산,2021-01-25 18:00,8,0,
140,군산,2021-01-25 19:00,7.4,,
140,군산,2021-01-25 20:00,6.4,,
140,군산,2021-01-25 21:00,6.1,,
140,군산,2021-01-25 22:00,6.1,,
140,군산,2021-01-25 23:00,4.8,,
140,군산,2021-01-26 0:00,4.5,,
140,군산,2021-01-26 1:00,4.6,,
140,군산,2021-01-26 2:00,4.5,,
140,군산,2021-01-26 3:00,4,,
140,군산,2021-01-26 4:00,4.1,,
140,군산,2021-01-26 5:00,4.4,,
140,군산,2021-01-26 6:00,4.8,,
140,군산,2021-01-26 7:00,4.8,,
140,군산,2021-01-26 8:00,4.8,0,
140,군산,2021-01-26 9:00,4.8,0,
140,군산,2021-01-26 10:00,4.8,0,
140,군산,2021-01-26 11:00,5.3,0,
140,군산,2021-01-26 12:00,6.2,0,
140,군산,2021-01-26 13:00,6.8,0,
140,군산,2021-01-26 14:00,7.2,0.2,
140,군산,2021-01-26 15:00,6.8,0,
140,군산,2021-01-26 16:00,6.5,0,
140,군산,2021-01-26 17:00,5.6,0,
140,군산,2021-01-26 18:00,5.4,0,
140,군산,2021-01-26 19:00,5,,
140,군산,2021-01-26 20:00,4.6,,
140,군산,2021-01-26 21:00,4.4,,
140,군산,2021-01-26 22:00,4.3,,
140,군산,2021-01-26 23:00,4.2,,
140,군산,2021-01-27 0:00,3.3,,
140,군산,2021-01-27 1:00,2.8,,
140,군산,2021-01-27 2:00,2.5,,
140,군산,2021-01-27 3:00,2.2,,
140,군산,2021-01-27 4:00,1.8,,
140,군산,2021-01-27 5:00,1.4,,
140,군산,2021-01-27 6:00,1.6,,
140,군산,2021-01-27 7:00,1.2,,
140,군산,2021-01-27 8:00,1,0,
140,군산,2021-01-27 9:00,1.1,0.9,
140,군산,2021-01-27 10:00,3.4,1,
140,군산,2021-01-27 11:00,5.1,1,
140,군산,2021-01-27 12:00,6.6,1,
140,군산,2021-01-27 13:00,7.6,1,
140,군산,2021-01-27 14:00,8.5,1,
140,군산,2021-01-27 15:00,7.9,1,
140,군산,2021-01-27 16:00,7.5,0.8,
140,군산,2021-01-27 17:00,6.5,0,
140,군산,2021-01-27 18:00,5.4,0,
140,군산,2021-01-27 19:00,4.1,,
140,군산,2021-01-27 20:00,3.4,,
140,군산,2021-01-27 21:00,2.8,,
140,군산,2021-01-27 22:00,1.7,,
140,군산,2021-01-27 23:00,1.3,,
140,군산,2021-01-28 0:00,1.8,,
140,군산,2021-01-28 1:00,1.9,,
140,군산,2021-01-28 2:00,1.7,,
140,군산,2021-01-28 3:00,0.5,,
140,군산,2021-01-28 4:00,0.2,,
140,군산,2021-01-28 5:00,-0.1,,
140,군산,2021-01-28 6:00,-0.3,,
140,군산,2021-01-28 7:00,-0.4,,
140,군산,2021-01-28 8:00,-0.5,0,
140,군산,2021-01-28 9:00,0.6,0.6,
140,군산,2021-01-28 10:00,2.6,1,
140,군산,2021-01-28 11:00,2.4,0.4,
140,군산,2021-01-28 12:00,3.4,0,
140,군산,2021-01-28 13:00,2.9,0,
140,군산,2021-01-28 14:00,3.3,0.6,
140,군산,2021-01-28 15:00,1.8,0.1,
140,군산,2021-01-28 16:00,0.8,0.2,
140,군산,2021-01-28 17:00,0,0.1,
140,군산,2021-01-28 18:00,-1.6,0,
140,군산,2021-01-28 19:00,-2,,
140,군산,2021-01-28 20:00,-2.5,,
140,군산,2021-01-28 21:00,-2.8,,
140,군산,2021-01-28 22:00,-3.6,,
140,군산,2021-01-28 23:00,-4.6,,
140,군산,2021-01-29 0:00,-5,,
140,군산,2021-01-29 1:00,-5.2,,
140,군산,2021-01-29 2:00,-5.6,,
140,군산,2021-01-29 3:00,-6.4,,
140,군산,2021-01-29 4:00,-6.7,,
140,군산,2021-01-29 5:00,-7,,
140,군산,2021-01-29 6:00,-6.9,,
140,군산,2021-01-29 7:00,-7.1,,
140,군산,2021-01-29 8:00,-7.3,0,
140,군산,2021-01-29 9:00,-6.8,0.9,
140,군산,2021-01-29 10:00,-5.5,1,
140,군산,2021-01-29 11:00,-4.2,1,
140,군산,2021-01-29 12:00,-2.4,1,
140,군산,2021-01-29 13:00,-0.9,1,
140,군산,2021-01-29 14:00,-1.2,1,
140,군산,2021-01-29 15:00,-1.3,1,
140,군산,2021-01-29 16:00,-1.4,1,
140,군산,2021-01-29 17:00,-1.6,1,
140,군산,2021-01-29 18:00,-2.6,0.4,
140,군산,2021-01-29 19:00,-3,,
140,군산,2021-01-29 20:00,-3.7,,
140,군산,2021-01-29 21:00,-4,,
140,군산,2021-01-29 22:00,-4.1,,
140,군산,2021-01-29 23:00,-3.9,,
140,군산,2021-01-30 0:00,-4.8,,
140,군산,2021-01-30 1:00,-5.4,,
140,군산,2021-01-30 2:00,-4.4,,
140,군산,2021-01-30 3:00,-5.2,,
140,군산,2021-01-30 4:00,-4.8,,
140,군산,2021-01-30 5:00,-4,,
140,군산,2021-01-30 6:00,-2.9,,
140,군산,2021-01-30 7:00,-1.6,,
140,군산,2021-01-30 8:00,-1.3,0,
140,군산,2021-01-30 9:00,0,0,
140,군산,2021-01-30 10:00,1,0.2,
140,군산,2021-01-30 11:00,4.4,0.5,
140,군산,2021-01-30 12:00,7.8,0.7,
140,군산,2021-01-30 13:00,7.5,0.4,
140,군산,2021-01-30 14:00,7.7,0.2,
140,군산,2021-01-30 15:00,7.9,0.7,
140,군산,2021-01-30 16:00,7.9,1,
140,군산,2021-01-30 17:00,6.5,1,
140,군산,2021-01-30 18:00,4.5,0.5,
140,군산,2021-01-30 19:00,3.3,,
140,군산,2021-01-30 20:00,2.9,,
140,군산,2021-01-30 21:00,2.2,,
140,군산,2021-01-30 22:00,0.6,,
140,군산,2021-01-30 23:00,1.4,,
140,군산,2021-01-31 0:00,-0.8,,
140,군산,2021-01-31 1:00,-0.9,,
140,군산,2021-01-31 2:00,-1.5,,
140,군산,2021-01-31 3:00,-2.3,,
140,군산,2021-01-31 4:00,-1.8,,
140,군산,2021-01-31 5:00,-1.9,,
140,군산,2021-01-31 6:00,-2.3,,
140,군산,2021-01-31 7:00,-2.4,,
140,군산,2021-01-31 8:00,-2.6,0,
140,군산,2021-01-31 9:00,-0.9,0.7,
140,군산,2021-01-31 10:00,2.5,1,
140,군산,2021-01-31 11:00,6.2,1,
140,군산,2021-01-31 12:00,10.2,1,
140,군산,2021-01-31 13:00,11.6,1,
140,군산,2021-01-31 14:00,10.8,0.5,
140,군산,2021-01-31 15:00,11.7,0.4,
140,군산,2021-01-31 16:00,12,0.7,
140,군산,2021-01-31 17:00,11.5,0,
140,군산,2021-01-31 18:00,10.4,0,
140,군산,2021-01-31 19:00,9.7,,
140,군산,2021-01-31 20:00,9.4,,
140,군산,2021-01-31 21:00,9.5,,
140,군산,2021-01-31 22:00,9.3,,
140,군산,2021-01-31 23:00,9.4,,
140,군산,2021-02-01 0:00,8.9,,
140,군산,2021-02-01 1:00,9,,
140,군산,2021-02-01 2:00,8.2,,
140,군산,2021-02-01 3:00,8.1,,
140,군산,2021-02-01 4:00,8.1,,
140,군산,2021-02-01 5:00,9.6,,
140,군산,2021-02-01 6:00,8.9,,
140,군산,2021-02-01 7:00,8.6,,
140,군산,2021-02-01 8:00,8.4,0,
140,군산,2021-02-01 9:00,8.3,0,
140,군산,2021-02-01 10:00,9,0,
140,군산,2021-02-01 11:00,9.5,0,
140,군산,2021-02-01 12:00,9.6,0,
140,군산,2021-02-01 13:00,10.2,0,
140,군산,2021-02-01 14:00,10.8,0,
140,군산,2021-02-01 15:00,10,0,
140,군산,2021-02-01 16:00,9.3,0.6,
140,군산,2021-02-01 17:00,7.8,0,
140,군산,2021-02-01 18:00,6.5,0,
140,군산,2021-02-01 19:00,5.5,0,
140,군산,2021-02-01 20:00,5.3,,
140,군산,2021-02-01 21:00,4,,
140,군산,2021-02-01 22:00,3.7,,
140,군산,2021-02-01 23:00,3.4,,
140,군산,2021-02-02 0:00,2.4,,
140,군산,2021-02-02 1:00,0.6,,
140,군산,2021-02-02 2:00,0,,
140,군산,2021-02-02 3:00,-0.7,,
140,군산,2021-02-02 4:00,-1.3,,
140,군산,2021-02-02 5:00,-1.8,,
140,군산,2021-02-02 6:00,-2.3,,
140,군산,2021-02-02 7:00,-2.5,,
140,군산,2021-02-02 8:00,-3,0,
140,군산,2021-02-02 9:00,-2.8,1,
140,군산,2021-02-02 10:00,-2.3,1,
140,군산,2021-02-02 11:00,-1.4,1,
140,군산,2021-02-02 12:00,-0.7,1,
140,군산,2021-02-02 13:00,-0.5,1,
140,군산,2021-02-02 14:00,-0.5,1,
140,군산,2021-02-02 15:00,-0.2,1,
140,군산,2021-02-02 16:00,-0.1,1,
140,군산,2021-02-02 17:00,-0.7,1,
140,군산,2021-02-02 18:00,-2.2,0.6,
140,군산,2021-02-02 19:00,-2.6,0,
140,군산,2021-02-02 20:00,-3.2,,
140,군산,2021-02-02 21:00,-2.7,,
140,군산,2021-02-02 22:00,-3,,
140,군산,2021-02-02 23:00,-3.6,,
140,군산,2021-02-03 0:00,-2.6,,
140,군산,2021-02-03 1:00,-2.8,,
140,군산,2021-02-03 2:00,-3.4,,
140,군산,2021-02-03 3:00,-4.4,,
140,군산,2021-02-03 4:00,-5.1,,
140,군산,2021-02-03 5:00,-5.7,,
140,군산,2021-02-03 6:00,-6.7,,
140,군산,2021-02-03 7:00,-6.8,,
140,군산,2021-02-03 8:00,-6.6,0,
140,군산,2021-02-03 9:00,-4.6,1,
140,군산,2021-02-03 10:00,-2.7,1,
140,군산,2021-02-03 11:00,-1.1,1,
140,군산,2021-02-03 12:00,1.5,1,
140,군산,2021-02-03 13:00,2.6,1,
140,군산,2021-02-03 14:00,3.2,1,
140,군산,2021-02-03 15:00,4.3,1,
140,군산,2021-02-03 16:00,3.6,1,
140,군산,2021-02-03 17:00,2.8,1,
140,군산,2021-02-03 18:00,1.4,0.2,
140,군산,2021-02-03 19:00,0.3,0,
140,군산,2021-02-03 20:00,0.9,,
140,군산,2021-02-03 21:00,1,,
140,군산,2021-02-03 22:00,0.9,,
140,군산,2021-02-03 23:00,1.5,,
140,군산,2021-02-04 0:00,0.9,,
140,군산,2021-02-04 1:00,2,,
140,군산,2021-02-04 2:00,2.4,,
140,군산,2021-02-04 3:00,3.2,,
140,군산,2021-02-04 4:00,2.1,,
140,군산,2021-02-04 5:00,0.9,,
140,군산,2021-02-04 6:00,-0.5,,
140,군산,2021-02-04 7:00,-1.8,,
140,군산,2021-02-04 8:00,-2.5,0,
140,군산,2021-02-04 9:00,-1.5,1,
140,군산,2021-02-04 10:00,-0.8,1,
140,군산,2021-02-04 11:00,0.1,1,
140,군산,2021-02-04 12:00,1.1,1,
140,군산,2021-02-04 13:00,2.2,1,
140,군산,2021-02-04 14:00,3.3,1,
140,군산,2021-02-04 15:00,4,1,
140,군산,2021-02-04 16:00,3.3,1,
140,군산,2021-02-04 17:00,3.2,1,
140,군산,2021-02-04 18:00,1.1,0.8,
140,군산,2021-02-04 19:00,0.5,0,
140,군산,2021-02-04 20:00,-0.3,,
140,군산,2021-02-04 21:00,-0.4,,
140,군산,2021-02-04 22:00,-1.4,,
140,군산,2021-02-04 23:00,-1.5,,
140,군산,2021-02-05 0:00,-1.8,,
140,군산,2021-02-05 1:00,-1.4,,
140,군산,2021-02-05 2:00,-2.8,,
140,군산,2021-02-05 3:00,-2.6,,
140,군산,2021-02-05 4:00,-2.7,,
140,군산,2021-02-05 5:00,-2.5,,
140,군산,2021-02-05 6:00,-3.5,,
140,군산,2021-02-05 7:00,-3.3,,
140,군산,2021-02-05 8:00,-3.6,0,
140,군산,2021-02-05 9:00,-1.8,0.9,
140,군산,2021-02-05 10:00,0.4,1,
140,군산,2021-02-05 11:00,3.3,1,
140,군산,2021-02-05 12:00,5.2,1,
140,군산,2021-02-05 13:00,6.6,1,
140,군산,2021-02-05 14:00,7.1,1,
140,군산,2021-02-05 15:00,7.6,1,
140,군산,2021-02-05 16:00,8,1,
140,군산,2021-02-05 17:00,6.7,0.3,
140,군산,2021-02-05 18:00,5.5,0,
140,군산,2021-02-05 19:00,4.7,0,
140,군산,2021-02-05 20:00,4.6,,
140,군산,2021-02-05 21:00,4.6,,
140,군산,2021-02-05 22:00,3,,
140,군산,2021-02-05 23:00,2.3,,
140,군산,2021-02-06 0:00,1.2,,
140,군산,2021-02-06 1:00,3.3,,
140,군산,2021-02-06 2:00,2.8,,
140,군산,2021-02-06 3:00,2.7,,
140,군산,2021-02-06 4:00,3.1,,
140,군산,2021-02-06 5:00,3.5,,
140,군산,2021-02-06 6:00,3.9,,
140,군산,2021-02-06 7:00,4.1,,
140,군산,2021-02-06 8:00,4.6,0,
140,군산,2021-02-06 9:00,5.2,0,
140,군산,2021-02-06 10:00,6,0,
140,군산,2021-02-06 11:00,6.5,0,
140,군산,2021-02-06 12:00,7,0,
140,군산,2021-02-06 13:00,8.6,0,
140,군산,2021-02-06 14:00,8.8,0,
140,군산,2021-02-06 15:00,9.2,0,
140,군산,2021-02-06 16:00,9.5,0,
140,군산,2021-02-06 17:00,9.4,0,
140,군산,2021-02-06 18:00,9,0,
140,군산,2021-02-06 19:00,8.4,0,
140,군산,2021-02-06 20:00,8.4,,
140,군산,2021-02-06 21:00,7.9,,
140,군산,2021-02-06 22:00,7.6,,
140,군산,2021-02-06 23:00,7.3,,
140,군산,2021-02-07 0:00,7.3,,
140,군산,2021-02-07 1:00,6.8,,
140,군산,2021-02-07 2:00,6.7,,
140,군산,2021-02-07 3:00,6,,
140,군산,2021-02-07 4:00,6.1,,
140,군산,2021-02-07 5:00,5.1,,
140,군산,2021-02-07 6:00,4.3,,
140,군산,2021-02-07 7:00,3.5,,
140,군산,2021-02-07 8:00,2.8,0,
140,군산,2021-02-07 9:00,3.8,0,
140,군산,2021-02-07 10:00,5.2,0,
140,군산,2021-02-07 11:00,7.1,1,
140,군산,2021-02-07 12:00,7.1,1,
140,군산,2021-02-07 13:00,6.8,1,
140,군산,2021-02-07 14:00,6.4,0.7,
140,군산,2021-02-07 15:00,7.3,1,
140,군산,2021-02-07 16:00,6.1,0.9,
140,군산,2021-02-07 17:00,6.2,1,
140,군산,2021-02-07 18:00,5.3,0.4,
140,군산,2021-02-07 19:00,4.3,0,
140,군산,2021-02-07 20:00,3.4,,
140,군산,2021-02-07 21:00,2.6,,
140,군산,2021-02-07 22:00,1.9,,
140,군산,2021-02-07 23:00,1,,
140,군산,2021-02-08 0:00,0.4,,
140,군산,2021-02-08 1:00,-0.1,,
140,군산,2021-02-08 2:00,-1.1,,
140,군산,2021-02-08 3:00,-1.5,,
140,군산,2021-02-08 4:00,-2,,
140,군산,2021-02-08 5:00,-2.1,,
140,군산,2021-02-08 6:00,-2.9,,
140,군산,2021-02-08 7:00,-3.5,,
140,군산,2021-02-08 8:00,-3.4,0.1,
140,군산,2021-02-08 9:00,-1.6,1,
140,군산,2021-02-08 10:00,0,1,
140,군산,2021-02-08 11:00,0.9,1,
140,군산,2021-02-08 12:00,2.1,1,
140,군산,2021-02-08 13:00,2.6,1,
140,군산,2021-02-08 14:00,2.3,1,
140,군산,2021-02-08 15:00,2.5,1,
140,군산,2021-02-08 16:00,1.9,1,
140,군산,2021-02-08 17:00,0.7,1,
140,군산,2021-02-08 18:00,-0.4,0.8,
140,군산,2021-02-08 19:00,-1,0,
140,군산,2021-02-08 20:00,-1.5,,
140,군산,2021-02-08 21:00,-2.7,,
140,군산,2021-02-08 22:00,-3,,
140,군산,2021-02-08 23:00,-2.6,,
140,군산,2021-02-09 0:00,-2.6,,
143,대구,2021-01-01 1:00,-4.5,,
143,대구,2021-01-01 2:00,-5,,
143,대구,2021-01-01 3:00,-4.8,,
143,대구,2021-01-01 4:00,-4.6,,
143,대구,2021-01-01 5:00,-4.8,,
143,대구,2021-01-01 6:00,-4.9,,
143,대구,2021-01-01 7:00,-5,,
143,대구,2021-01-01 8:00,-5.6,0.2,0.03
143,대구,2021-01-01 9:00,-4,1,0.45
143,대구,2021-01-01 10:00,-3.2,1,1.03
143,대구,2021-01-01 11:00,-1.3,1,1.51
143,대구,2021-01-01 12:00,-0.4,0.9,1.75
143,대구,2021-01-01 13:00,1.7,0.9,1.74
143,대구,2021-01-01 14:00,1.7,0.7,1.52
143,대구,2021-01-01 15:00,2.1,0.4,0.96
143,대구,2021-01-01 16:00,1.8,0.9,0.75
143,대구,2021-01-01 17:00,1,0.4,0.32
143,대구,2021-01-01 18:00,0.4,0,0.02
143,대구,2021-01-01 19:00,0.1,,
143,대구,2021-01-01 20:00,-0.3,,
143,대구,2021-01-01 21:00,-0.3,,
143,대구,2021-01-01 22:00,-1.1,,
143,대구,2021-01-01 23:00,-1.8,,
143,대구,2021-01-02 0:00,-2.8,,
143,대구,2021-01-02 1:00,-3.6,,
143,대구,2021-01-02 2:00,-3.1,,
143,대구,2021-01-02 3:00,-2.1,,
143,대구,2021-01-02 4:00,-1.7,,
143,대구,2021-01-02 5:00,-2.3,,
143,대구,2021-01-02 6:00,-1.7,,
143,대구,2021-01-02 7:00,-2.1,,
143,대구,2021-01-02 8:00,-2.6,0,0.02
143,대구,2021-01-02 9:00,-1.4,0.9,0.41
143,대구,2021-01-02 10:00,-0.3,1,0.94
143,대구,2021-01-02 11:00,0.2,1,1.44
143,대구,2021-01-02 12:00,1.1,1,1.83
143,대구,2021-01-02 13:00,1.7,1,1.98
143,대구,2021-01-02 14:00,1.5,1,1.81
143,대구,2021-01-02 15:00,1.6,1,1.54
143,대구,2021-01-02 16:00,1,1,1.02
143,대구,2021-01-02 17:00,0.2,0.8,0.41
143,대구,2021-01-02 18:00,-0.6,0,0.02
143,대구,2021-01-02 19:00,-1,,
143,대구,2021-01-02 20:00,-1.4,,
143,대구,2021-01-02 21:00,-1.7,,
143,대구,2021-01-02 22:00,-2.2,,
143,대구,2021-01-02 23:00,-2.7,,
143,대구,2021-01-03 0:00,-2.8,,
143,대구,2021-01-03 1:00,-3.1,,
143,대구,2021-01-03 2:00,-3.1,,
143,대구,2021-01-03 3:00,-3.5,,
143,대구,2021-01-03 4:00,-3.6,,
143,대구,2021-01-03 5:00,-3.7,,
143,대구,2021-01-03 6:00,-3.4,,
143,대구,2021-01-03 7:00,-3.6,,
143,대구,2021-01-03 8:00,-4,0,0.01
143,대구,2021-01-03 9:00,-3.3,0.5,0.37
143,대구,2021-01-03 10:00,-2,1,1.06
143,대구,2021-01-03 11:00,-0.3,1,1.57
143,대구,2021-01-03 12:00,0,1,1.8
143,대구,2021-01-03 13:00,2.1,1,1.86
143,대구,2021-01-03 14:00,1.2,0.9,1.51
143,대구,2021-01-03 15:00,1.7,0.2,0.91
143,대구,2021-01-03 16:00,1.2,0.5,0.63
143,대구,2021-01-03 17:00,0.9,0,0.27
143,대구,2021-01-03 18:00,0.3,0,0.01
143,대구,2021-01-03 19:00,0.1,,
143,대구,2021-01-03 20:00,-0.2,,
143,대구,2021-01-03 21:00,-0.7,,
143,대구,2021-01-03 22:00,-1,,
143,대구,2021-01-03 23:00,-1.2,,
143,대구,2021-01-04 0:00,-1.5,,
143,대구,2021-01-04 1:00,-1.8,,
143,대구,2021-01-04 2:00,-2.1,,
143,대구,2021-01-04 3:00,-2.4,,
143,대구,2021-01-04 4:00,-2.6,,
143,대구,2021-01-04 5:00,-3,,
143,대구,2021-01-04 6:00,-3.7,,
143,대구,2021-01-04 7:00,-4.6,,
143,대구,2021-01-04 8:00,-5.7,0,0.03
